# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -1.94455         0.0558174       0           0              0              0                0
       -1.94325          0.056306       0           0              0              0                0
       -1.94195         0.0568074       0           0              0              0                0
       -1.94064         0.0573223       0           0              0              0                0
       -1.93934         0.0578513       0           0              0              0                0
       -1.93804         0.0583949       0           0              0              0                0
       -1.93674         0.0589537       0           0              0              0                0
       -1.93544         0.0595274       0           0              0              0                0
       -1.93414          0.060115       0           0              0              0                0
       -1.93284         0.0607151       0           0              0              0                0
       -1.93154         0.0613267       0           0              0              0                0
       -1.93024         0.0619487       0           0              0              0                0
       -1.92894         0.0625798       0           0              0              0                0
       -1.92763          0.063219       0           0              0              0                0
       -1.92633         0.0638652       0           0              0              0                0
       -1.92503         0.0645172       0           0              0              0                0
       -1.92373          0.065174       0           0              0              0                0
       -1.92243         0.0658345       0           0              0              0                0
       -1.92113         0.0664977       0           0              0              0                0
       -1.91983         0.0671625       0           0              0              0                0
       -1.91853         0.0678279       0           0              0              0                0
       -1.91723         0.0684928       0           0              0              0                0
       -1.91593         0.0691563       0           0              0              0                0
       -1.91462         0.0698173       0           0              0              0                0
       -1.91332          0.070475       0           0              0              0                0
       -1.91202         0.0711283       0           0              0              0                0
       -1.91072         0.0717772       0           0              0              0                0
       -1.90942         0.0724225       0           0              0              0                0
       -1.90812         0.0730651       0           0              0              0                0
       -1.90682         0.0737057       0           0              0              0                0
       -1.90552         0.0743451       0           0              0              0                0
       -1.90422         0.0749841       0           0              0              0                0
       -1.90291         0.0756235       0           0              0              0                0
       -1.90161          0.076264       0           0              0              0                0
       -1.90031         0.0769065       0           0              0              0                0
       -1.89901         0.0775515       0           0              0              0                0
       -1.89771            0.0782       0           0              0              0                0
       -1.89641         0.0788526       0           0              0              0                0
       -1.89511         0.0795099       0           0              0              0                0
       -1.89381         0.0801729       0           0              0              0                0
       -1.89251          0.080842       0           0              0              0                0
       -1.89121         0.0815181       0           0              0              0                0
        -1.8899         0.0822018       0           0              0              0                0
        -1.8886         0.0828937       0           0              0              0                0
        -1.8873         0.0835942       0           0              0              0                0
         -1.886         0.0843032       0           0              0              0                0
        -1.8847         0.0850208       0           0              0              0                0
        -1.8834         0.0857469       0           0              0              0                0
        -1.8821         0.0864814       0           0              0              0                0
        -1.8808         0.0872245       0           0              0              0                0
        -1.8795         0.0879761       0           0              0              0                0
        -1.8782         0.0887362       0           0              0              0                0
       -1.87689         0.0895048       0           0              0              0                0
       -1.87559         0.0902818       0           0              0              0                0
       -1.87429         0.0910673       0           0              0              0                0
       -1.87299         0.0918613       0           0              0              0                0
       -1.87169         0.0926636       0           0              0              0                0
       -1.87039         0.0934744       0           0              0              0                0
       -1.86909         0.0942937       0           0              0              0                0
       -1.86779         0.0951213       0           0              0              0                0
       -1.86649         0.0959573       0           0              0              0                0
       -1.86518         0.0968014       0           0              0              0                0
       -1.86388          0.097653       0           0              0              0                0
       -1.86258         0.0985117       0           0              0              0                0
       -1.86128          0.099377       0           0              0              0                0
       -1.85998          0.100248       0           0              0              0                0
       -1.85868          0.101125       0           0              0              0                0
       -1.85738          0.102007       0           0              0              0                0
       -1.85608          0.102894       0           0              0              0                0
       -1.85478          0.103785       0           0              0              0                0
       -1.85348          0.104679       0           0              0              0                0
       -1.85217          0.105577       0           0              0              0                0
       -1.85087          0.106478       0           0              0              0                0
       -1.84957           0.10738       0           0              0              0                0
       -1.84827          0.108285       0           0              0              0                0
       -1.84697          0.109191       0           0              0              0                0
       -1.84567          0.110099       0           0              0              0                0
       -1.84437          0.111007       0           0              0              0                0
       -1.84307          0.111916       0           0              0              0                0
       -1.84177          0.112827       0           0              0              0                0
       -1.84047          0.113741       0           0              0              0                0
       -1.83916          0.114656       0           0              0              0                0
       -1.83786          0.115575       0           0              0              0                0
       -1.83656          0.116497       0           0              0              0                0
       -1.83526          0.117422       0           0              0              0                0
       -1.83396          0.118352       0           0              0              0                0
       -1.83266          0.119286       0           0              0              0                0
       -1.83136          0.120224       0           0              0              0                0
       -1.83006          0.121168       0           0              0              0                0
       -1.82876          0.122117       0           0              0              0                0
       -1.82746          0.123072       0           0              0              0                0
       -1.82615          0.124033       0           0              0              0                0
       -1.82485          0.125001       0           0              0              0                0
       -1.82355          0.125975       0           0              0              0                0
       -1.82225          0.126957       0           0              0              0                0
       -1.82095          0.127946       0           0              0              0                0
       -1.81965          0.128944       0           0              0              0                0
       -1.81835          0.129951       0           0              0              0                0
       -1.81705          0.130967       0           0              0              0                0
       -1.81575          0.131993       0           0              0              0                0
       -1.81444          0.133028       0           0              0              0                0
       -1.81314          0.134075       0           0              0              0                0
       -1.81184          0.135132       0           0              0              0                0
       -1.81054          0.136201       0           0              0              0                0
       -1.80924          0.137281       0           0              0              0                0
       -1.80794          0.138374       0           0              0              0                0
       -1.80664           0.13948       0           0              0              0                0
       -1.80534          0.140597       0           0              0              0                0
       -1.80404          0.141725       0           0              0              0                0
       -1.80274           0.14286       0           0              0              0                0
       -1.80143          0.144001       0           0              0              0                0
       -1.80013          0.145144       0           0              0              0                0
       -1.79883          0.146289       0           0              0              0                0
       -1.79753          0.147431       0           0              0              0                0
       -1.79623           0.14857       0           0              0              0                0
       -1.79493          0.149702       0           0              0              0                0
       -1.79363          0.150826       0           0              0              0                0
       -1.79233           0.15194       0           0              0              0                0
       -1.79103          0.153041       0           0              0              0                0
       -1.78973          0.154128       0           0              0              0                0
       -1.78842          0.155197       0           0              0              0                0
       -1.78712          0.156249       0           0              0              0                0
       -1.78582          0.157288       0           0              0              0                0
       -1.78452          0.158319       0           0              0              0                0
       -1.78322          0.159347       0           0              0              0                0
       -1.78192          0.160377       0           0              0              0                0
       -1.78062          0.161414       0           0              0              0                0
       -1.77932          0.162462       0           0              0              0                0
       -1.77802          0.163527       0           0              0              0                0
       -1.77671          0.164614       0           0              0              0                0
       -1.77541          0.165727       0           0              0              0                0
       -1.77411           0.16687       0           0              0              0                0
       -1.77281          0.168049       0           0              0              0                0
       -1.77151          0.169268       0           0              0              0                0
       -1.77021           0.17053       0           0              0              0                0
       -1.76891          0.171836       0           0              0              0                0
       -1.76761          0.173179       0           0              0              0                0
       -1.76631          0.174553       0           0              0              0                0
       -1.76501          0.175953       0           0              0              0                0
        -1.7637          0.177372       0           0              0              0                0
        -1.7624          0.178804       0           0              0              0                0
        -1.7611          0.180245       0           0              0              0                0
        -1.7598          0.181689       0           0              0              0                0
        -1.7585          0.183129       0           0              0              0                0
        -1.7572           0.18456       0           0              0              0                0
        -1.7559          0.185978       0           0              0              0                0
        -1.7546          0.187376       0           0              0              0                0
        -1.7533          0.188749       0           0              0              0                0
         -1.752          0.190098       0           0              0              0                0
       -1.75069          0.191426       0           0              0              0                0
       -1.74939          0.192738       0           0              0              0                0
       -1.74809           0.19404       0           0              0              0                0
       -1.74679          0.195336       0           0              0              0                0
       -1.74549          0.196629       0           0              0              0                0
       -1.74419          0.197925       0           0              0              0                0
       -1.74289          0.199228       0           0              0              0                0
