# # nu-e elastic cross section (10^-38 cm^2/GeV) #   From Marciano et al doi.org/10.1088/0954-3899/29/11/013 #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-2.787900  7.717881e-04  1.546969e-04  1.532761e-04  3.435973e-04  1.363421e-04  1.374265e-04
-2.785599  7.724661e-04  1.547267e-04  1.533057e-04  3.437885e-04  1.363508e-04  1.374352e-04
-2.783298  7.731417e-04  1.547564e-04  1.533351e-04  3.439791e-04  1.363593e-04  1.374438e-04
-2.780997  7.738148e-04  1.547859e-04  1.533643e-04  3.441691e-04  1.363677e-04  1.374523e-04
-2.778696  7.744855e-04  1.548151e-04  1.533933e-04  3.443584e-04  1.363760e-04  1.374606e-04
-2.776395  7.751538e-04  1.548442e-04  1.534221e-04  3.445472e-04  1.363841e-04  1.374688e-04
-2.774094  7.758196e-04  1.548730e-04  1.534507e-04  3.447353e-04  1.363921e-04  1.374769e-04
-2.771793  7.764830e-04  1.549017e-04  1.534790e-04  3.449227e-04  1.364000e-04  1.374848e-04
-2.769492  7.771439e-04  1.549301e-04  1.535072e-04  3.451096e-04  1.364077e-04  1.374927e-04
-2.767191  7.778025e-04  1.549583e-04  1.535351e-04  3.452958e-04  1.364154e-04  1.375003e-04
-2.764890  7.784586e-04  1.549863e-04  1.535629e-04  3.454814e-04  1.364229e-04  1.375079e-04
-2.762589  7.791123e-04  1.550141e-04  1.535905e-04  3.456664e-04  1.364302e-04  1.375153e-04
-2.760288  7.797636e-04  1.550418e-04  1.536178e-04  3.458507e-04  1.364375e-04  1.375226e-04
-2.757987  7.804125e-04  1.550692e-04  1.536450e-04  3.460345e-04  1.364446e-04  1.375298e-04
-2.755686  7.810590e-04  1.550964e-04  1.536720e-04  3.462176e-04  1.364516e-04  1.375369e-04
-2.753385  7.817031e-04  1.551234e-04  1.536987e-04  3.464001e-04  1.364585e-04  1.375438e-04
-2.751084  7.823448e-04  1.551502e-04  1.537253e-04  3.465820e-04  1.364653e-04  1.375507e-04
-2.748783  7.829841e-04  1.551769e-04  1.537517e-04  3.467632e-04  1.364719e-04  1.375574e-04
-2.746482  7.836211e-04  1.552033e-04  1.537779e-04  3.469439e-04  1.364785e-04  1.375640e-04
-2.744181  7.842556e-04  1.552296e-04  1.538039e-04  3.471239e-04  1.364849e-04  1.375705e-04
-2.741880  7.848878e-04  1.552556e-04  1.538297e-04  3.473033e-04  1.364912e-04  1.375768e-04
-2.739579  7.855176e-04  1.552815e-04  1.538554e-04  3.474821e-04  1.364974e-04  1.375831e-04
-2.737278  7.861450e-04  1.553072e-04  1.538808e-04  3.476603e-04  1.365035e-04  1.375892e-04
-2.734977  7.867700e-04  1.553327e-04  1.539061e-04  3.478379e-04  1.365095e-04  1.375952e-04
-2.732676  7.873927e-04  1.553580e-04  1.539312e-04  3.480148e-04  1.365154e-04  1.376012e-04
-2.730375  7.880131e-04  1.553831e-04  1.539561e-04  3.481912e-04  1.365211e-04  1.376070e-04
-2.728074  7.886310e-04  1.554081e-04  1.539808e-04  3.483669e-04  1.365268e-04  1.376127e-04
