# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.953922   1.690480e-01   1.690480e-01   1.690480e-01   1.690480e-01   1.690480e-01   1.690480e-01
-2.951623   1.701315e-01   1.701315e-01   1.701315e-01   1.701315e-01   1.701315e-01   1.701315e-01
-2.949324   1.711782e-01   1.711782e-01   1.711782e-01   1.711782e-01   1.711782e-01   1.711782e-01
-2.947025   1.721888e-01   1.721888e-01   1.721888e-01   1.721888e-01   1.721888e-01   1.721888e-01
-2.944727   1.731639e-01   1.731639e-01   1.731639e-01   1.731639e-01   1.731639e-01   1.731639e-01
-2.942428   1.741041e-01   1.741041e-01   1.741041e-01   1.741041e-01   1.741041e-01   1.741041e-01
-2.940129   1.755952e-01   1.755952e-01   1.755952e-01   1.755952e-01   1.755952e-01   1.755952e-01
-2.937830   1.770616e-01   1.770616e-01   1.770616e-01   1.770616e-01   1.770616e-01   1.770616e-01
-2.935532   1.784829e-01   1.784829e-01   1.784829e-01   1.784829e-01   1.784829e-01   1.784829e-01
-2.933233   1.798603e-01   1.798603e-01   1.798603e-01   1.798603e-01   1.798603e-01   1.798603e-01
-2.930934   1.811940e-01   1.811940e-01   1.811940e-01   1.811940e-01   1.811940e-01   1.811940e-01
-2.928636   1.824846e-01   1.824846e-01   1.824846e-01   1.824846e-01   1.824846e-01   1.824846e-01
-2.926337   1.837330e-01   1.837330e-01   1.837330e-01   1.837330e-01   1.837330e-01   1.837330e-01
-2.924038   1.849401e-01   1.849401e-01   1.849401e-01   1.849401e-01   1.849401e-01   1.849401e-01
-2.921739   1.861067e-01   1.861067e-01   1.861067e-01   1.861067e-01   1.861067e-01   1.861067e-01
-2.919441   1.872334e-01   1.872334e-01   1.872334e-01   1.872334e-01   1.872334e-01   1.872334e-01
-2.917142   1.883209e-01   1.883209e-01   1.883209e-01   1.883209e-01   1.883209e-01   1.883209e-01
-2.914843   1.893700e-01   1.893700e-01   1.893700e-01   1.893700e-01   1.893700e-01   1.893700e-01
-2.912544   1.905815e-01   1.905815e-01   1.905815e-01   1.905815e-01   1.905815e-01   1.905815e-01
-2.910246   1.921187e-01   1.921187e-01   1.921187e-01   1.921187e-01   1.921187e-01   1.921187e-01
-2.907947   1.936087e-01   1.936087e-01   1.936087e-01   1.936087e-01   1.936087e-01   1.936087e-01
-2.905648   1.950514e-01   1.950514e-01   1.950514e-01   1.950514e-01   1.950514e-01   1.950514e-01
-2.903349   1.964476e-01   1.964476e-01   1.964476e-01   1.964476e-01   1.964476e-01   1.964476e-01
-2.901051   1.977982e-01   1.977982e-01   1.977982e-01   1.977982e-01   1.977982e-01   1.977982e-01
-2.898752   1.991041e-01   1.991041e-01   1.991041e-01   1.991041e-01   1.991041e-01   1.991041e-01
-2.896453   2.003664e-01   2.003664e-01   2.003664e-01   2.003664e-01   2.003664e-01   2.003664e-01
-2.894155   2.015855e-01   2.015855e-01   2.015855e-01   2.015855e-01   2.015855e-01   2.015855e-01
-2.891856   2.027623e-01   2.027623e-01   2.027623e-01   2.027623e-01   2.027623e-01   2.027623e-01
-2.889557   2.038977e-01   2.038977e-01   2.038977e-01   2.038977e-01   2.038977e-01   2.038977e-01
-2.887258   2.051132e-01   2.051132e-01   2.051132e-01   2.051132e-01   2.051132e-01   2.051132e-01
-2.884960   2.067007e-01   2.067007e-01   2.067007e-01   2.067007e-01   2.067007e-01   2.067007e-01
-2.882661   2.082379e-01   2.082379e-01   2.082379e-01   2.082379e-01   2.082379e-01   2.082379e-01
-2.880362   2.097255e-01   2.097255e-01   2.097255e-01   2.097255e-01   2.097255e-01   2.097255e-01
-2.878063   2.111645e-01   2.111645e-01   2.111645e-01   2.111645e-01   2.111645e-01   2.111645e-01
-2.875765   2.125558e-01   2.125558e-01   2.125558e-01   2.125558e-01   2.125558e-01   2.125558e-01
-2.873466   2.139005e-01   2.139005e-01   2.139005e-01   2.139005e-01   2.139005e-01   2.139005e-01
-2.871167   2.151993e-01   2.151993e-01   2.151993e-01   2.151993e-01   2.151993e-01   2.151993e-01
-2.868869   2.164529e-01   2.164529e-01   2.164529e-01   2.164529e-01   2.164529e-01   2.164529e-01
-2.866570   2.176626e-01   2.176626e-01   2.176626e-01   2.176626e-01   2.176626e-01   2.176626e-01
-2.864271   2.189679e-01   2.189679e-01   2.189679e-01   2.189679e-01   2.189679e-01   2.189679e-01
-2.861972   2.205963e-01   2.205963e-01   2.205963e-01   2.205963e-01   2.205963e-01   2.205963e-01
-2.859674   2.221722e-01   2.221722e-01   2.221722e-01   2.221722e-01   2.221722e-01   2.221722e-01
-2.857375   2.236967e-01   2.236967e-01   2.236967e-01   2.236967e-01   2.236967e-01   2.236967e-01
