# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.924038   1.848818e-01   1.848818e-01   1.848818e-01   1.848818e-01   1.848818e-01   1.848818e-01
-2.921739   1.860476e-01   1.860476e-01   1.860476e-01   1.860476e-01   1.860476e-01   1.860476e-01
-2.919441   1.871734e-01   1.871734e-01   1.871734e-01   1.871734e-01   1.871734e-01   1.871734e-01
-2.917142   1.882601e-01   1.882601e-01   1.882601e-01   1.882601e-01   1.882601e-01   1.882601e-01
-2.914843   1.893084e-01   1.893084e-01   1.893084e-01   1.893084e-01   1.893084e-01   1.893084e-01
-2.912544   1.905189e-01   1.905189e-01   1.905189e-01   1.905189e-01   1.905189e-01   1.905189e-01
-2.910246   1.920549e-01   1.920549e-01   1.920549e-01   1.920549e-01   1.920549e-01   1.920549e-01
-2.907947   1.935437e-01   1.935437e-01   1.935437e-01   1.935437e-01   1.935437e-01   1.935437e-01
-2.905648   1.949852e-01   1.949852e-01   1.949852e-01   1.949852e-01   1.949852e-01   1.949852e-01
-2.903349   1.963803e-01   1.963803e-01   1.963803e-01   1.963803e-01   1.963803e-01   1.963803e-01
-2.901051   1.977298e-01   1.977298e-01   1.977298e-01   1.977298e-01   1.977298e-01   1.977298e-01
-2.898752   1.990346e-01   1.990346e-01   1.990346e-01   1.990346e-01   1.990346e-01   1.990346e-01
-2.896453   2.002958e-01   2.002958e-01   2.002958e-01   2.002958e-01   2.002958e-01   2.002958e-01
-2.894155   2.015139e-01   2.015139e-01   2.015139e-01   2.015139e-01   2.015139e-01   2.015139e-01
-2.891856   2.026897e-01   2.026897e-01   2.026897e-01   2.026897e-01   2.026897e-01   2.026897e-01
-2.889557   2.038241e-01   2.038241e-01   2.038241e-01   2.038241e-01   2.038241e-01   2.038241e-01
-2.887258   2.050385e-01   2.050385e-01   2.050385e-01   2.050385e-01   2.050385e-01   2.050385e-01
-2.884960   2.066246e-01   2.066246e-01   2.066246e-01   2.066246e-01   2.066246e-01   2.066246e-01
-2.882661   2.081604e-01   2.081604e-01   2.081604e-01   2.081604e-01   2.081604e-01   2.081604e-01
-2.880362   2.096466e-01   2.096466e-01   2.096466e-01   2.096466e-01   2.096466e-01   2.096466e-01
-2.878063   2.110843e-01   2.110843e-01   2.110843e-01   2.110843e-01   2.110843e-01   2.110843e-01
